Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Male,40,No,Yes,0,1,52,No Offer,Yes,38.37,No,Yes,Fiber Optic,14,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.1,4348.65,0.0,0,1995.24,1,3,83.6278846153846,6216
Male,66,Yes,No,0,0,8,No Offer,Yes,1.78,No,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,606.55,0.0,0,14.24,2,2,75.81875,4345
Male,22,No,Yes,0,10,22,Offer D,Yes,6.03,No,Yes,DSL,51,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.75,1374.35,0.0,0,132.66,3,3,62.470454545454544,3947
Female,54,No,No,0,0,13,Offer D,Yes,10.66,No,Yes,DSL,5,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.95,923.85,10.47,0,138.58,3,5,71.06538461538462,3605
Male,69,Yes,No,0,0,10,No Offer,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,0.0,30,54.6,1,1,68.865,3189
Female,56,No,No,0,0,3,No Offer,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0.0,0,16.89,3,1,64.73333333333333,2228
Female,38,No,No,0,0,2,No Offer,Yes,25.81,Yes,Yes,Cable,7,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.35,117.05,0.0,0,51.62,5,2,58.525,4916
Female,58,No,Yes,0,7,63,No Offer,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,0,398.79,4,6,74.72777777777779,4626
Male,59,No,Yes,0,1,51,No Offer,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0.0,0,1614.66,3,6,77.77058823529413,6385
Male,22,No,No,0,0,22,No Offer,Yes,33.53,No,Yes,DSL,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.15,1193.05,0.0,0,737.66,3,3,54.22954545454545,5866
Male,58,No,Yes,3,4,44,No Offer,Yes,46.54,No,Yes,DSL,52,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.9,2549.1,0.0,130,2047.76,4,2,57.934090909090905,4412
Female,29,No,No,0,0,5,No Offer,Yes,48.49,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,424.75,0.0,0,242.45,4,2,84.95,4456
Male,30,No,Yes,0,2,69,Offer A,Yes,48.8,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0.0,0,3367.2,3,5,101.55942028985508,4020
Male,36,No,Yes,0,1,41,Offer B,Yes,45.03,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.6,4213.35,2.93,0,1846.23,1,6,102.76463414634148,2098
Female,43,No,Yes,2,3,57,No Offer,Yes,12.26,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1272.05,0.0,0,698.82,5,0,22.316666666666666,4235
Female,23,No,No,0,0,1,Offer E,Yes,30.6,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,3,2,70.8,3901
Female,61,No,Yes,2,2,66,No Offer,Yes,20.11,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,109.25,7082.5,0.0,80,1327.26,3,6,107.31060606060606,5865
Female,33,No,No,0,0,38,Offer C,Yes,41.63,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,741.5,0.0,0,1581.94,5,0,19.513157894736842,2295
Male,54,No,No,0,0,1,Offer E,No,0.0,No,Yes,Cable,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0.0,0,0.0,1,3,35.9,4747
Male,40,No,Yes,1,7,53,Offer B,Yes,3.78,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.25,5576.3,0.0,0,200.34,3,6,105.21320754716982,6365
Male,55,No,No,0,0,40,No Offer,No,0.0,No,Yes,Cable,12,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36.0,1382.9,0.0,130,0.0,3,2,34.572500000000005,5323
Male,28,No,Yes,0,7,56,No Offer,Yes,46.9,Yes,Yes,Fiber Optic,48,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,5514.95,0.0,0,2626.4,3,5,98.48125,4847
Female,64,No,No,0,0,17,Offer D,Yes,9.84,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,475.25,37.06,0,167.28,5,0,27.955882352941178,5208
Female,29,No,Yes,1,10,18,Offer D,Yes,35.44,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,401.95,0.0,0,637.92,4,0,22.330555555555556,2429
Female,42,No,No,0,0,37,No Offer,Yes,37.18,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0.0,0,1375.66,3,3,63.4554054054054,5255
Male,74,Yes,Yes,3,1,71,No Offer,Yes,46.11,Yes,Yes,DSL,20,No,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,72.9,5139.65,0.0,20,3273.81,4,4,72.38943661971831,6404
Male,75,Yes,No,0,0,15,No Offer,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0.0,0,181.2,1,2,81.15,4958
Female,31,No,No,0,0,4,Offer E,Yes,7.94,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,100.85,399.25,0.0,10,31.76,4,4,99.8125,5354
Female,44,No,Yes,3,1,3,No Offer,Yes,30.34,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,60.65,0.0,0,91.02,4,0,20.216666666666665,4943
Male,62,No,Yes,0,1,72,No Offer,Yes,40.04,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1864.2,0.0,0,2882.88,5,0,25.891666666666666,4413
Female,56,No,Yes,6,6,49,Offer B,Yes,8.18,Yes,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4613.95,0.0,0,400.82,5,4,94.16224489795918,6136
Female,61,No,No,0,0,60,No Offer,No,0.0,No,Yes,Cable,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,0.0,0,0.0,3,6,53.950833333333335,4173
Female,68,Yes,Yes,0,8,30,Offer C,Yes,47.75,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.05,2627.2,0.0,0,1432.5,5,3,87.57333333333332,3792
Female,42,No,Yes,3,5,72,Offer A,Yes,18.21,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.9,1859.2,0.0,0,1311.12,3,0,25.822222222222223,5192
Male,50,No,Yes,0,8,72,No Offer,Yes,27.59,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.8,8332.15,0.0,0,1986.48,3,8,115.72430555555555,5130
Female,56,No,No,0,0,16,No Offer,Yes,42.73,Yes,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0.0,10,683.68,3,2,66.690625,3214
Male,56,No,Yes,3,3,4,No Offer,No,0.0,No,Yes,DSL,53,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,38.55,156.1,0.0,0,0.0,4,3,39.025,3824
Male,51,No,No,0,0,71,No Offer,Yes,12.27,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0,871.17,4,7,80.39718309859154,5447
Female,40,No,Yes,1,5,29,Offer C,Yes,34.44,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,558.8,0.0,0,998.76,3,0,19.268965517241377,2784
Female,76,Yes,No,0,0,29,No Offer,Yes,20.98,Yes,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,1,4,98.71551724137932,4235
Female,25,No,Yes,2,2,72,No Offer,Yes,16.01,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.8,8456.75,0.0,0,1152.72,3,8,117.45486111111111,6252
Female,61,No,Yes,2,1,72,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.4,8543.25,0.0,0,2077.92,3,8,118.65625,6491
Male,58,No,Yes,0,0,67,Offer A,Yes,29.24,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0.0,0,1959.08,3,7,111.67313432835822,4146
Female,20,No,No,0,0,3,Offer E,No,0.0,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,35.2,108.95,0.0,0,0.0,1,2,36.31666666666667,5450
Female,79,Yes,No,0,0,34,No Offer,Yes,14.23,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.35,3190.25,0.0,0,483.82,4,4,93.83088235294117,5425
Male,58,No,Yes,0,4,36,Offer C,Yes,40.58,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0.0,0,1460.88,3,4,96.50555555555555,5111
Male,25,No,No,0,0,26,Offer C,No,0.0,No,Yes,Cable,47,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,35.75,1022.5,0.0,0,0.0,5,3,39.32692307692308,2734
Female,26,No,No,0,0,25,No Offer,Yes,21.67,No,Yes,DSL,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,0.0,0,541.75,3,6,79.718,3955
Male,37,No,No,0,0,22,Offer D,Yes,48.07,No,Yes,Fiber Optic,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.95,2142.8,0.0,0,1057.54,5,6,97.4,4242
Male,36,No,No,0,0,3,No Offer,No,0.0,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,66.95,0.0,0,0.0,2,1,22.316666666666666,3503
Male,42,No,Yes,1,2,28,Offer C,No,0.0,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,50.8,1386.8,0.0,0,0.0,4,5,49.528571428571425,3240
Male,33,No,Yes,0,3,3,Offer E,No,0.0,No,Yes,Cable,25,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.1,101.1,0.0,0,0.0,3,3,33.699999999999996,3610
Male,55,No,Yes,3,1,25,No Offer,Yes,25.87,Yes,Yes,Cable,76,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,60.35,1404.65,0.0,10,646.75,4,1,56.18600000000001,3192
Female,23,No,Yes,2,8,49,No Offer,Yes,33.65,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1211.65,0.0,0,1648.85,3,0,24.727551020408164,5616
Male,33,No,No,0,0,57,No Offer,No,0.0,No,Yes,DSL,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,53.35,3090.05,0.0,100,0.0,4,5,54.21140350877193,5461
Female,39,No,Yes,0,1,31,No Offer,Yes,38.67,Yes,Yes,Cable,13,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0.0,0,1198.77,2,3,96.62741935483871,5219
Female,52,No,Yes,0,6,17,No Offer,Yes,47.59,Yes,Yes,DSL,25,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,61.95,1070.7,0.0,0,809.03,5,3,62.98235294117647,4759
Male,21,No,Yes,0,7,72,No Offer,Yes,34.95,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,0.0,0,2516.4,5,5,101.19027777777778,6022
Male,27,No,Yes,0,1,50,Offer B,Yes,17.58,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.4,4914.9,0.0,0,879.0,4,5,98.29799999999999,5548
Male,29,No,No,0,0,15,Offer D,Yes,14.79,Yes,Yes,DSL,59,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,2,3,62.64666666666667,2003
Female,43,No,No,0,0,23,No Offer,Yes,48.88,Yes,Yes,DSL,12,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.55,1843.05,19.63,0,1124.24,3,6,80.13260869565217,3127
Female,79,Yes,Yes,1,5,14,No Offer,Yes,14.39,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0.0,0,201.46,3,3,96.16428571428571,3471
Male,20,No,Yes,0,9,71,No Offer,Yes,32.18,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,0.0,0,2284.78,4,0,25.580281690140847,4058
Female,57,No,No,1,0,11,Offer D,Yes,44.88,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,216.2,0.0,0,493.68,4,0,19.654545454545453,3838
Male,30,No,No,0,0,5,No Offer,No,0.0,No,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219.0,0.0,0,0.0,2,5,43.8,5824
Female,25,No,Yes,3,6,32,No Offer,Yes,48.49,Yes,Yes,Fiber Optic,82,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.6,2901.8,0.0,0,1551.68,4,3,90.68125,4444
Male,61,No,Yes,3,10,34,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05,3097.0,0.0,0,681.7,4,4,91.08823529411765,4648
Female,78,Yes,No,0,0,49,No Offer,Yes,35.65,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,43.8,2106.05,20.45,0,1746.85,5,1,42.98061224489796,5651
Male,27,No,No,0,0,1,No Offer,Yes,42.15,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,0.0,0,42.15,3,0,20.2,3586
Male,54,No,Yes,2,10,72,No Offer,Yes,38.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1414.65,0.0,0,2796.48,4,0,19.647916666666667,5027
Female,75,Yes,No,0,0,55,No Offer,Yes,29.6,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,5409.75,0.0,0,1628.0,4,4,98.35909090909091,5182
Male,51,No,No,0,0,2,Offer E,Yes,1.57,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,144.0,0.0,0,3.14,4,1,72.0,2980
Female,53,No,No,0,0,8,Offer E,Yes,48.14,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.15,563.65,0.0,0,385.12,1,5,70.45625,2662
Female,61,No,Yes,3,9,72,No Offer,Yes,21.84,Yes,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0,1572.48,3,5,75.42569444444445,4703
Male,56,No,Yes,1,4,72,Offer A,Yes,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0.0,0,418.32,4,8,115.1277777777778,6254
Male,51,No,No,0,0,46,No Offer,Yes,37.5,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,4903.2,0.0,0,1725.0,4,7,106.59130434782608,4210
Male,25,No,No,0,0,29,Offer C,Yes,28.83,Yes,Yes,DSL,47,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,70.9,1964.6,0.0,0,836.07,4,5,67.7448275862069,2064
Male,76,Yes,Yes,0,9,72,No Offer,No,0.0,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.45,4641.1,0.0,0,0.0,5,8,64.45972222222223,5295
Female,57,No,Yes,1,3,32,No Offer,No,0.0,No,Yes,Cable,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,1051.05,0.0,0,0.0,4,3,32.8453125,3163
Female,63,No,No,0,0,34,Offer C,Yes,1.55,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,2524.45,0.0,0,52.7,3,2,74.24852941176471,5795
Male,37,No,No,0,0,1,No Offer,Yes,11.35,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0.0,0,11.35,1,2,48.55,5687
Male,45,No,No,0,0,50,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,3,3,34.978,5052
Male,59,No,Yes,2,4,57,Offer B,Yes,49.95,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.3,4018.35,0.0,70,2847.15,5,0,70.49736842105263,4133
Male,23,No,Yes,0,3,10,Offer D,Yes,39.35,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,189.45,0.0,0,393.5,5,0,18.945,3778
Female,22,No,No,0,0,15,Offer D,Yes,45.84,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.4,399.6,0.0,0,687.6,1,0,26.64,2853
Male,26,No,No,0,0,1,No Offer,Yes,5.63,No,Yes,Cable,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0.0,0,5.63,5,6,75.5,2954
Female,30,No,Yes,1,10,43,No Offer,Yes,29.98,No,Yes,Cable,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,75.2,3254.35,0.0,0,1289.14,3,6,75.68255813953488,3976
Female,56,No,Yes,0,7,26,No Offer,Yes,33.47,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26.0,684.05,0.0,0,870.22,5,0,26.309615384615384,2244
Male,53,No,Yes,0,1,18,No Offer,Yes,19.05,No,Yes,DSL,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.55,878.35,0.0,0,342.9,1,2,48.797222222222224,2815
Female,39,No,Yes,0,5,57,Offer B,Yes,3.72,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.75,5985.0,0.0,0,212.04,3,5,105.0,6354
Female,63,No,No,0,0,5,Offer E,Yes,8.32,No,Yes,DSL,22,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0.0,0,41.6,4,4,70.53,4771
Female,65,Yes,No,0,0,46,Offer B,Yes,41.17,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,36.78,0,1893.82,3,6,105.7358695652174,4103
Female,49,No,No,0,0,9,No Offer,Yes,24.52,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71.0,672.55,8.35,0,220.68,3,1,74.72777777777777,2236
Male,63,No,No,2,0,1,No Offer,Yes,29.1,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,19.85,0.0,0,29.1,3,0,19.85,4840
Male,27,No,Yes,0,2,57,No Offer,No,0.0,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,57.5,3265.95,0.0,150,0.0,4,6,57.29736842105263,4133
Female,32,No,Yes,0,0,57,Offer B,Yes,12.19,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,5497.05,0.0,0,694.83,4,5,96.43947368421053,5106
Male,37,No,No,0,0,53,Offer B,Yes,4.82,No,Yes,DSL,24,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.1,3357.9,0.0,0,255.46,5,4,63.35660377358491,5940
Female,30,No,No,0,0,29,No Offer,Yes,15.06,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,554.25,0.0,0,436.74,3,0,19.112068965517242,2265
Male,54,No,Yes,0,10,44,Offer B,Yes,15.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.7,1110.5,0.0,0,674.52,3,0,25.238636363636363,3037
Female,71,Yes,No,0,0,3,Offer E,Yes,2.26,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7,0.0,0,6.78,3,1,68.23333333333333,2491
Male,65,Yes,Yes,0,0,72,No Offer,Yes,44.61,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,98.35,6929.4,0.0,0,3211.92,3,5,96.24166666666666,6120
Female,31,No,Yes,2,0,64,Offer B,Yes,27.74,Yes,Yes,Fiber Optic,12,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,5327.25,0.0,0,1775.36,3,3,83.23828125,4915
Female,33,No,Yes,1,1,1,No Offer,Yes,7.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.9,19.9,0.0,0,7.49,3,0,19.9,4633
Female,54,No,No,0,0,1,Offer E,Yes,29.78,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.55,69.55,0.0,0,29.78,1,1,69.55,2792
Female,38,No,No,0,0,41,No Offer,Yes,32.66,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.85,962.25,0.0,0,1339.06,3,0,23.46951219512195,3089
Female,62,No,No,0,0,3,No Offer,No,0.0,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,0.0,0,0.0,1,1,19.633333333333333,2088
Female,49,No,No,0,0,49,Offer B,Yes,27.2,Yes,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.7,0.0,0,1332.8,5,3,79.72857142857143,6434
Female,70,Yes,Yes,0,1,60,No Offer,Yes,4.06,Yes,Yes,Fiber Optic,11,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,116.05,6925.9,0.0,0,243.6,3,7,115.43166666666666,4734
Female,29,No,Yes,2,10,69,No Offer,No,0.0,No,Yes,DSL,69,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,46.25,3121.4,0.0,0,0.0,4,5,45.23768115942029,4180
Female,39,No,No,0,0,1,Offer E,Yes,9.05,No,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,75.7,0.0,0,9.05,3,2,75.7,4884
Male,35,No,Yes,3,4,66,No Offer,No,0.0,No,Yes,Cable,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.75,3708.4,0.0,0,0.0,3,6,56.18787878787879,5748
Male,47,No,No,0,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4,6,102.29605263157895,2709
Female,52,No,No,0,0,46,No Offer,Yes,45.2,No,Yes,DSL,17,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,54.35,2460.15,0.0,0,2079.2,3,3,53.481521739130436,2793
Female,73,Yes,No,0,0,30,No Offer,Yes,43.61,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,0.0,80,1308.3,1,3,98.91166666666666,3548
Female,24,No,Yes,0,8,33,Offer C,Yes,8.79,No,Yes,Cable,27,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,58.45,1955.4,0.0,0,290.07,4,4,59.25454545454546,4276
Male,71,Yes,No,0,0,1,No Offer,Yes,40.38,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,40.38,5,1,45.85,5715
Female,62,No,Yes,3,9,1,No Offer,Yes,30.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,20.35,0.0,0,30.09,5,0,20.35,4836
