Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Male,68,Yes,No,0,0,13,No Offer,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1,3,92.39615384615385,5394
Male,69,Yes,Yes,0,1,32,No Offer,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,1,3,82.5640625,4584
Male,76,Yes,Yes,0,1,32,No Offer,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,1,3,83.159375,2712
Male,70,Yes,Yes,0,1,57,No Offer,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2,4,45.13947368421052,5172
Male,71,Yes,No,0,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,2,1,45.1,4499
Male,75,Yes,No,0,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,3,4,43.3,4972
Female,67,Yes,No,0,0,38,No Offer,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8,1,3,59.227631578947374,3110
Female,65,Yes,Yes,0,1,35,No Offer,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3,1,5,104.38142857142857,4745
Female,80,Yes,No,0,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,1,1,45.1,2740
Male,71,Yes,Yes,0,1,30,No Offer,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,3,2,50.916666666666664,4795
Female,70,Yes,No,0,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.35,3,2,75.67999999999999,4054
Male,73,Yes,No,0,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,1,3,93.55,5536
Male,78,Yes,Yes,0,1,58,No Offer,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,1,6,108.40086206896552,4739
Female,76,Yes,No,0,0,16,No Offer,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,2,2,84.384375,5136
Female,73,Yes,No,0,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,2,0,69.95,3208
Female,68,Yes,Yes,0,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,1,1,74.33,4287
Male,79,Yes,No,0,0,21,No Offer,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.67,1,4,96.68095238095238,4317
Female,67,Yes,No,0,0,43,No Offer,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.69,1,6,106.99302325581395,2833
Female,69,Yes,Yes,0,1,32,No Offer,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3,3,91.59375,5247
Female,72,Yes,No,0,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,3,1,70.55,2146
Male,75,Yes,Yes,0,1,29,No Offer,Yes,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3,4,103.59137931034483,5137
Male,67,Yes,Yes,0,1,13,No Offer,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1,4,94.89615384615385,2982
Male,72,Yes,Yes,0,1,7,No Offer,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,3,1,75.41428571428571,4969
Female,68,Yes,No,0,0,2,No Offer,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,1,4,89.625,3685
Female,68,Yes,No,0,0,1,No Offer,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0,43.61,3,4,91.3,2371
Male,75,Yes,Yes,0,1,7,No Offer,Yes,16.05,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35,2,1,66.79285714285714,3669
Male,74,Yes,Yes,0,1,57,No Offer,Yes,49.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,2,4,95.21140350877194,6259
Female,78,Yes,Yes,0,4,1,No Offer,Yes,17.35,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0,17.35,1,4,100.8,3128
Male,66,Yes,Yes,0,2,17,No Offer,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1,2,72.5529411764706,3266
Female,73,Yes,No,0,0,3,No Offer,Yes,18.38,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0.0,0,55.14,2,3,73.64999999999999,3561
Male,79,Yes,Yes,0,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0.0,0,1904.76,1,4,103.36590909090908,4479
Male,69,Yes,Yes,0,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,3,6,106.06086956521739,4708
Female,65,Yes,Yes,0,2,15,No Offer,Yes,44.13,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,3,2,83.88666666666667,2596
Female,68,Yes,No,0,0,56,No Offer,Yes,34.58,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0,1936.48,3,5,98.40446428571428,5605
Female,79,Yes,No,0,0,21,No Offer,Yes,21.15,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0,444.15,2,3,93.98809523809524,4819
Female,80,Yes,No,0,0,1,No Offer,Yes,47.97,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0,47.97,2,1,70.15,2825
Male,77,Yes,Yes,0,3,32,No Offer,Yes,7.92,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,2,5,110.0234375,4113
Female,65,Yes,Yes,0,1,40,No Offer,Yes,49.5,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.55,3640.45,0.0,0,1980.0,1,4,91.01124999999999,5676
Male,66,Yes,No,0,0,2,No Offer,No,0.0,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,3,1,23.75,5573
Male,75,Yes,No,0,0,7,No Offer,Yes,39.51,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0,276.57,3,1,78.13571428571429,2015
Female,74,Yes,No,0,0,31,No Offer,Yes,39.36,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,3,4,102.79516129032258,5362
Female,80,Yes,No,0,0,14,No Offer,Yes,29.96,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1,5,109.38571428571429,2292
Male,74,Yes,No,0,0,15,No Offer,Yes,23.53,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0,352.95,1,1,75.59333333333333,4553
Male,70,Yes,Yes,0,0,59,No Offer,Yes,10.78,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,2,3,94.48728813559322,5390
Male,76,Yes,Yes,0,3,46,No Offer,Yes,49.11,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,1,5,98.72173913043478,5712
Female,72,Yes,No,0,0,25,No Offer,Yes,36.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,2187.55,23.33,0,909.0,3,3,87.50200000000001,4078
Female,66,Yes,No,0,0,16,No Offer,Yes,32.11,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,3,3,98.825,2688
Male,75,Yes,No,0,0,1,No Offer,Yes,41.2,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0.0,80,41.2,2,0,69.5,3273
Male,65,Yes,Yes,0,1,36,No Offer,Yes,24.54,Yes,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0,883.44,2,3,87.02083333333333,3041
Male,79,Yes,No,0,0,45,No Offer,Yes,10.67,No,Yes,DSL,17,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0.0,0,480.15,1,4,62.03333333333333,2654
Male,73,Yes,No,0,0,25,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0.0,0,1158.5,2,5,106.21,4283
Male,79,Yes,No,0,0,39,Offer C,Yes,41.93,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,1,2,96.38589743589743,4892
Female,70,Yes,Yes,0,1,31,Offer C,Yes,47.95,No,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,2,5,93.91290322580646,4050
Male,71,Yes,No,0,0,3,No Offer,Yes,30.25,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0.0,0,90.75,1,1,77.26666666666667,2930
Male,69,Yes,No,0,0,1,No Offer,Yes,33.84,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84,1,1,69.75,5057
Female,70,Yes,No,0,0,33,Offer C,Yes,17.24,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,1,6,110.77121212121212,3401
Male,71,Yes,Yes,0,1,7,No Offer,Yes,42.92,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,0.0,0,300.44,2,5,95.06428571428572,2487
Male,67,Yes,No,0,0,19,No Offer,Yes,16.78,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0,318.82,3,2,77.46052631578948,3715
Male,67,Yes,Yes,0,2,8,No Offer,Yes,26.99,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0,215.92,1,2,72.93125,3443
Female,69,Yes,No,0,0,13,Offer D,Yes,7.22,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,0.0,0,93.86,1,4,100.62307692307692,3269
Male,75,Yes,No,0,0,10,Offer D,Yes,7.51,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,1,2,79.35499999999999,3856
Male,67,Yes,No,0,0,5,No Offer,Yes,45.72,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,0.0,0,228.6,2,3,95.53999999999999,2718
Male,66,Yes,Yes,0,0,1,No Offer,Yes,38.78,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,0.0,0,38.78,1,2,86.05,4843
Female,67,Yes,No,0,0,10,Offer D,No,0.0,No,Yes,DSL,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0,0.0,1,2,32.980000000000004,3244
Male,71,Yes,Yes,0,1,53,No Offer,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,1,2,60.93679245283019,5271
Male,74,Yes,Yes,0,1,16,Offer D,Yes,26.12,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0.0,0,417.92,1,2,73.640625,2076
Female,70,Yes,No,0,0,9,No Offer,Yes,17.56,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,1,1,69.21111111111111,3145
Male,76,Yes,Yes,0,1,32,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,1,5,104.7359375,3966
Male,67,Yes,Yes,0,1,1,No Offer,Yes,17.36,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,30,17.36,3,0,74.4,5429
Male,80,Yes,No,0,0,8,No Offer,Yes,14.89,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,0.0,0,119.12,1,1,70.10625,3068
Female,67,Yes,Yes,0,1,12,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,3,4,88.35000000000001,2709
Female,68,Yes,Yes,0,1,4,No Offer,Yes,18.91,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,1,4,86.9125,4708
Male,69,Yes,Yes,0,1,70,No Offer,Yes,17.45,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,15.24,0,1221.5,1,5,101.45,5005
Female,80,Yes,No,0,0,1,No Offer,Yes,28.64,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,28.64,3,1,71.0,5345
Female,73,Yes,Yes,0,1,47,No Offer,Yes,26.95,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,3309.25,26.99,0,1266.65,3,1,70.40957446808511,4457
Female,73,Yes,Yes,0,1,1,No Offer,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,1,1,69.25,4568
Male,65,Yes,No,0,0,12,Offer D,Yes,28.63,No,Yes,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,44.58,80,343.56,1,3,85.8125,5565
Male,73,Yes,No,0,0,53,No Offer,No,0.0,No,Yes,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,2854.55,20.16,0,0.0,2,5,53.859433962264156,6280
Male,78,Yes,Yes,0,0,41,No Offer,Yes,22.56,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,1,4,103.88536585365854,4726
Male,68,Yes,No,0,0,5,No Offer,Yes,2.27,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,2,1,66.38,3684
Male,65,Yes,Yes,0,1,69,No Offer,Yes,16.34,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,1,2,89.03115942028985,6363
Male,67,Yes,No,0,0,14,Offer D,Yes,16.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,3,1,74.05357142857143,2075
Female,70,Yes,No,0,0,32,Offer C,Yes,33.22,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,1,2,71.1546875,2091
Female,69,Yes,Yes,0,1,50,No Offer,Yes,4.6,No,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,0.0,0,230.0,3,1,68.89699999999999,5746
Female,73,Yes,No,0,0,2,No Offer,No,0.0,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,1,2,39.325,4002
Male,74,Yes,No,0,0,23,No Offer,Yes,17.62,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,1,5,107.97826086956522,5507
Female,78,Yes,No,0,0,2,Offer E,Yes,5.49,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0.0,0,10.98,3,2,93.725,5512
Male,77,Yes,Yes,0,1,30,Offer C,Yes,6.23,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,0.0,0,186.9,3,3,78.83833333333334,2174
Female,70,Yes,No,0,0,1,No Offer,Yes,22.92,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0.0,0,22.92,1,0,19.45,3848
Female,78,Yes,Yes,0,0,32,Offer C,Yes,48.95,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,0.0,0,1566.4,3,2,82.14375,2431
Female,75,Yes,No,0,0,16,No Offer,Yes,36.83,No,Yes,DSL,16,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,0.0,0,589.28,1,3,63.99375,5556
Female,75,Yes,No,0,0,38,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0.0,0,1800.82,1,4,98.26973684210526,3474
Male,76,Yes,No,0,0,2,Offer E,Yes,12.96,No,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,0.0,0,25.92,3,5,90.125,4486
Male,70,Yes,Yes,0,1,17,No Offer,Yes,9.5,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,0.0,0,161.5,2,2,78.18823529411765,3443
Male,67,Yes,Yes,0,1,3,Offer E,No,0.0,No,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0,0.0,1,2,31.233333333333334,3766
Female,69,Yes,No,0,0,1,Offer E,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0.0,0,0.0,1,1,25.05,4842
Female,70,Yes,Yes,0,1,43,Offer B,No,0.0,No,Yes,DSL,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,0.0,0,0.0,1,5,54.46976744186046,2573
Male,74,Yes,Yes,0,2,10,No Offer,Yes,46.5,Yes,Yes,Cable,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0.0,0,465.0,1,2,85.66499999999999,4990
Female,77,Yes,No,0,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,1,5,109.64189189189189,5849
Male,66,Yes,Yes,0,1,12,No Offer,Yes,48.5,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55,0.0,0,582.0,1,4,101.54583333333333,3967
Male,70,Yes,No,0,0,35,Offer C,Yes,35.1,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,2,2,99.25857142857143,2080
Female,68,Yes,No,0,0,1,Offer E,Yes,45.8,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,45.8,2,1,69.6,2151
Female,65,Yes,No,0,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0,18.37,1,2,78.45,2139
Female,76,Yes,No,0,0,9,Offer E,Yes,12.91,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0.0,0,116.19,3,2,84.72222222222223,3543
Male,73,Yes,No,0,0,38,Offer C,Yes,5.75,No,Yes,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,2497.35,0.0,0,218.5,3,5,65.71973684210526,2645
Male,70,Yes,No,0,0,51,Offer B,Yes,19.49,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0,993.99,2,4,96.33921568627451,6204
Female,68,Yes,No,0,0,5,No Offer,Yes,41.83,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,0.0,0,209.15,3,2,89.21000000000001,2516
Female,77,Yes,No,0,0,2,No Offer,Yes,23.46,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,158.4,0.0,0,46.92,3,1,79.2,3350
Female,73,Yes,No,0,0,2,No Offer,Yes,25.74,No,Yes,DSL,6,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,0.0,0,51.48,1,3,52.1,3016
Male,71,Yes,Yes,0,1,1,No Offer,Yes,4.89,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,0.0,0,4.89,1,3,95.1,5795
Male,69,Yes,Yes,0,1,53,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,0.0,0,420.82,1,4,104.70566037735848,5884
Male,80,Yes,Yes,0,1,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0.0,0,1129.14,1,4,93.15588235294118,4788
